NoteID,CanonicalWord,British,American,ReviewLane,ReviewDecision,ReviewerType,EvidenceSource,EvidenceDetail,EvidenceVersion,ReviewNote
KV000499,go skating,[ɡˌəʊ skˈeɪtɪŋ],[ɡˌoʊ skˈeɪɾɪŋ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000501,do the housework,[dˈuː ðə hˈaʊswɜːk],[dˈuː ðə hˈaʊswɜːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000504,once a week,[wˈʌns ɐ wˈiːk],[wˈʌns ɐ wˈiːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000505,twice a week,[twˈaɪs ɐ wˈiːk],[twˈaɪs ɐ wˈiːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000506,three times a week,[θɹˈiː tˈaɪmz ɐ wˈiːk],[θɹˈiː tˈaɪmz ɐ wˈiːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000509,the UK,[ðə jˌuːkˈeɪ],[ðə jˌuːkˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000510,the USA,[ðə jˌuːˌɛsˈeɪ],[ðə jˌuːˌɛsˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000513,maple leaves,[mˈeɪpəl lˈiːvz],[mˈeɪpəl lˈiːvz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000514,Big Ben,[bˈɪɡ bˈɛn],[bˈɪɡ bˈɛn],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000534,wear glasses,[wˈeə ɡlˈasɪz],[wˈɛɹ ɡlˈæsᵻz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000555,exercise book,[ˈɛksəsˌaɪz bˈʊk],[ˈɛksɚsˌaɪz bˈʊk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000556,pencil sharpener,[pˈɛnsəl ʃˈɑːpənə],[pˈɛnsəl ʃˈɑːɹpənɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000557,a pair of scissors,[ɐ pˈeəɹ ɒv sˈɪsəz],[ɐ pˈɛɹ ʌv sˈɪsɚz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000558,pencil box,[pˈɛnsəl bˈɒks],[pˈɛnsəl bˈɑːks],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000559,a box of crayons,[ɐ bˈɒks ɒv kɹˈeɪɒnz],[ɐ bˈɑːks ʌv kɹˈeɪɑːnz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000565,a lot,[ɐ lˈɒt],[ɐ lˈɑːt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000569,news shows,[njˈuːz ʃˈəʊz],[nˈuːz ʃˈoʊz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000570,nature shows,[nˈeɪtʃə ʃˈəʊz],[nˈeɪtʃɚ ʃˈoʊz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000574,take out the rubbish,[tˈeɪk ˈaʊt ðə ɹˈʌbɪʃ],[tˈeɪk ˈaʊt ðə ɹˈʌbɪʃ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000575,wash clothes,[wˈɒʃ klˈəʊðz],[wˈɑːʃ klˈoʊðz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000576,tidy the desk,[tˈaɪdi ðə dˈɛsk],[tˈaɪdi ðə dˈɛsk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000577,sweep the floor,[swˈiːp ðə flˈɔː],[swˈiːp ðə flˈoːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000579,too much,[tˈuː mʌtʃ],[tˈuː mʌtʃ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000594,New Year's Day,[njˈuː jˈiəz dˈeɪ],[nˈuː jˈɪɹz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000595,Tree Planting Day,[tɹˈiː plˈantɪŋ dˈeɪ],[tɹˈiː plˈæntɪŋ dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000596,Mother's Day,[mˈʌðəz dˈeɪ],[mˈʌðɚz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000597,Children's Day,[tʃˈɪldɹənz dˈeɪ],[tʃˈɪldɹənz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000598,Father's Day,[fˈɑːðəz dˈeɪ],[fˈɑːðɚz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000599,Teachers' Day,[tˈiːtʃəz dˈeɪ],[tˈiːtʃɚz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000601,Christmas Day,[kɹˈɪsməs dˈeɪ],[kɹˈɪsməs dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000608,twenty-fifth,[twˈɛntifˈɪfθ],[twˈɛntifˈɪfθ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000611,make a poster,[mˌeɪk ɐ pˈəʊstə],[mˌeɪk ɐ pˈoʊstɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000613,have a picnic,[hav ɐ pˈɪknɪk],[hæv ɐ pˈɪknɪk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000617,send an email,[sˈɛnd ɐn ˈiːmeɪl],[sˈɛnd ɐn ˈiːmeɪl],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000618,write a letter,[ɹˈaɪt ɐ lˈɛtə],[ɹˈaɪt ɐ lˈɛɾɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000619,make a phone call,[mˌeɪk ɐ fˈəʊn kˈɔːl],[mˌeɪk ɐ fˈoʊn kˈɔːl],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000620,send a short message,[sˈɛnd ɐ ʃˈɔːt mˈɛsɪdʒ],[sˈɛnd ɐ ʃˈɔːɹt mˈɛsɪdʒ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000621,mail a present,[mˈeɪl ɐ pɹˈɛzənt],[mˈeɪl ɐ pɹˈɛzənt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000622,make a video call,[mˌeɪk ɐ vˈɪdɪəʊ kˈɔːl],[mˌeɪk ɐ vˈɪdɪoʊ kˈɔːl],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000624,make a card,[mˌeɪk ɐ kˈɑːd],[mˌeɪk ɐ kˈɑːɹd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000626,flower show,[flˈaʊə ʃˈəʊ],[flˈaʊɚ ʃˈoʊ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000647,the Stone Forest,[ðə stˈəʊn fˈɒɹɪst],[ðə stˈoʊn fˈɔːɹɪst],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000669,all over,[ˈɔːl ˈəʊvə],[ˈɔːl ˈoʊvɚ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000670,out of,[ˈaʊtəv],[ˈaʊɾəv],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000674,morning tea,[mˈɔːnɪŋ tˈiː],[mˈɔːɹnɪŋ tˈiː],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV000676,the Potala Palace,[ðə pəʊtˈɑːlə pˈalɪs],[ðə poʊtˈɑːlə pˈælɪs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000677,the Summer Palace,[ðə sˈʌmə pˈalɪs],[ðə sˈʌmɚ pˈælɪs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000678,the Terracotta Army,[ðə tˈɛɹɐkˌɒtəɹ ˈɑːmi],[ðə tˈɛɹɐkˌɑːɾə ˈɑːɹmi],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000689,the Yangtze River,[ðə jˈaŋtsi ɹˈɪvə],[ðə jˈɑːŋtsi ɹˈɪvɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000698,Washington D.C.,[wˈɒʃɪŋtən dˌiːsˈiː],[wˈɑːʃɪŋtən dˌiːsˈiː],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000699,the British Museum,[ðə bɹˈɪtɪʃ mjuːzˈiəm],[ðə bɹˈɪɾɪʃ mjuːzˈiəm],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000700,the CN Tower,[ðə sˌiːˈɛn tˈaʊə],[ðə sˌiːˈɛn tˈaʊɚ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000703,the White House,[ðə wˈaɪt hˈaʊs],[ðə wˈaɪt hˈaʊs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV000707,Tower Bridge,[tˈaʊə bɹˈɪdʒ],[tˈaʊɚ bɹˈɪdʒ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
