NoteID,ProvisionalIdentityKeys,StageBActions,CanonicalWord,MatchKey,SenseLabel,ThirdPartyIdentityCount,SourceOccurrenceCount,DistinctSourceIDs,ExistingLearnerPresentation,ExistingPresentationStatus,PresentationAction
KV000293,candidate:library,reuse-existing,library,library,图书馆,1,21,20,yes,migrated-curated,preserve-existing
KV000294,candidate:toilet,reuse-existing,toilet,toilet,厕所；卫生间,1,13,13,yes,migrated-curated,preserve-existing
KV000295,candidate:playground,reuse-existing,playground,playground,操场,1,19,18,yes,grade4-reviewed,preserve-existing
KV000296,candidate:second,reuse-existing,second,second,第二,1,17,17,yes,migrated-curated,preserve-existing
KV000297,candidate:third,reuse-existing,third,third,第三,1,16,16,yes,migrated-curated,preserve-existing
KV000299,candidate:room,reuse-existing,room,room,房间,1,16,16,yes,grade4-reviewed,preserve-existing
KV000300,candidate:our,reuse-existing,our,our,我们的,1,19,19,yes,grade4-reviewed,preserve-existing
KV000301,candidate:they,reuse-existing,they,they,他们；她们；它们,1,19,18,yes,grade4-reviewed,preserve-existing
KV000302,candidate:after school,reuse-existing,after school,after school,放学后,1,4,4,yes,migrated-curated,preserve-existing
KV000303,candidate:play sports,reuse-existing,play sports,play sports,做运动；参加体育活动,1,5,4,yes,migrated-curated,preserve-existing
KV000304,candidate:draw pictures,reuse-existing,draw pictures,draw pictures,画画,1,2,2,yes,grade4-reviewed,preserve-existing
KV000305,candidate:play chess,reuse-existing,play chess,play chess,下棋,1,5,5,yes,migrated-curated,preserve-existing
KV000306,candidate:sing songs,reuse-existing,sing songs,sing songs,唱歌,1,2,2,yes,grade4-reviewed,preserve-existing
KV000307,candidate:read books,reuse-existing,read books,read books,读书；看书,1,3,3,yes,grade4-reviewed,preserve-existing
KV000309,candidate:tomorrow,reuse-existing,tomorrow,tomorrow,明天,1,19,18,yes,migrated-curated,preserve-existing
KV000311,candidate:be back,reuse-existing,be back,be back,回来,1,1,1,yes,migrated-curated,preserve-existing
KV000312,candidate:family,reuse-existing,family,family,家庭；家人,1,21,19,yes,grade4-reviewed,preserve-existing
KV000313,candidate:uncle,reuse-existing,uncle,uncle,叔叔；舅舅等,1,19,19,yes,grade4-reviewed,preserve-existing
KV000314,candidate:aunt,reuse-existing,aunt,aunt,阿姨；姑姑；姨妈等,1,21,19,yes,grade4-reviewed,preserve-existing
KV000315,candidate:cousin,reuse-existing,cousin,cousin,堂兄弟姐妹；表兄弟姐妹,1,17,17,yes,grade4-reviewed,preserve-existing
KV000316,candidate:beautiful,reuse-existing,beautiful,beautiful,美丽的；漂亮的,1,22,20,yes,grade4-reviewed,preserve-existing
KV000317,candidate:lost,reuse-existing,lost,lost,丢失的；迷路的,1,13,10,yes,migrated-curated,preserve-existing
KV000319,candidate:know,reuse-existing,know,know,知道；认识,1,17,17,yes,grade4-reviewed,preserve-existing
KV000331,candidate:in one hour,reuse-existing,in one hour,in one hour,一小时后,1,1,1,yes,migrated-curated,preserve-existing
KV000332,candidate:everyone,reuse-existing,everyone,everyone,每个人；大家,1,12,12,yes,grade4-reviewed,preserve-existing
KV000333,candidate:children,reuse-existing,children,children,孩子们,1,16,15,yes,grade4-reviewed,preserve-existing
KV000334,candidate:run,reuse-existing,run,run,跑；奔跑,1,30,19,yes,migrated-curated,preserve-existing
KV000336,candidate:bedroom,reuse-existing,bedroom,bedroom,卧室,1,17,17,yes,grade4-reviewed,preserve-existing
KV000337,candidate:living room,reuse-existing,living room,living room,客厅,1,16,16,yes,migrated-curated,preserve-existing
KV000338,candidate:bathroom,reuse-existing,bathroom,bathroom,浴室；卫生间,1,14,14,yes,migrated-curated,preserve-existing
KV000339,candidate:dining room,reuse-existing,dining room,dining room,餐厅；饭厅,1,7,7,yes,migrated-curated,preserve-existing
KV000341,candidate:kitchen,reuse-existing,kitchen,kitchen,厨房,1,21,20,yes,grade4-reviewed,preserve-existing
KV000342,candidate:for rent,reuse-existing,for rent,for rent,出租,1,1,1,yes,migrated-curated,preserve-existing
KV000343,candidate:sofa,reuse-existing,sofa,sofa,沙发,1,10,10,yes,grade4-reviewed,preserve-existing
KV000344,candidate:running,reuse-existing,running,running,跑步,1,3,3,yes,migrated-curated,preserve-existing
KV000345,candidate:basketball,reuse-existing,basketball,basketball,篮球,1,18,18,yes,migrated-curated,preserve-existing
KV000346,candidate:roller skating,reuse-existing,roller skating,roller skating,轮滑；滑旱冰,1,1,1,yes,grade4-reviewed,preserve-existing
KV000348,candidate:ping-pong,reuse-existing,ping-pong,ping-pong,乒乓球,1,6,6,yes,migrated-curated,preserve-existing
KV000350,candidate:interesting,reuse-existing,interesting,interesting,有趣的,1,18,18,yes,grade4-reviewed,preserve-existing
KV000351,candidate:often,reuse-existing,often,often,经常；常常,1,21,20,yes,migrated-curated,preserve-existing
KV000352,candidate:be good at,reuse-existing,be good at,be good at,擅长,1,8,8,yes,migrated-curated,preserve-existing
KV000353,candidate:late,reuse-existing,late,late,迟到的；晚的,1,20,18,yes,migrated-curated,preserve-existing
KV000354,candidate:visit one's grandparents,reuse-existing,visit one's grandparents,visit one's grandparents,看望祖父母或外祖父母,1,1,1,yes,migrated-curated,preserve-existing
KV000355,candidate:go to a drawing club,reuse-existing,go to a drawing club,go to a drawing club,参加绘画俱乐部,1,1,1,yes,migrated-curated,preserve-existing
KV000356,candidate:climb a hill,reuse-existing,climb a hill,climb a hill,爬山；爬小山,1,1,1,yes,migrated-curated,preserve-existing
KV000357,candidate:pick fruit,reuse-existing,pick fruit,pick fruit,摘水果,1,1,1,yes,migrated-curated,preserve-existing
KV000358,candidate:play computer games,reuse-existing,play computer games,play computer games,玩电脑游戏,1,2,2,yes,migrated-curated,preserve-existing
KV000359,candidate:go fishing,reuse-existing,go fishing,go fishing,去钓鱼,1,8,8,yes,grade4-reviewed,preserve-existing
KV000360,candidate:go to the cinema,reuse-existing,go to the cinema,go to the cinema,去电影院；看电影,1,2,2,yes,grade4-reviewed,preserve-existing
KV000361,candidate:on the weekend,reuse-existing,on the weekend,on the weekend,在周末,1,1,1,yes,migrated-curated,preserve-existing
KV000363,candidate:always,reuse-existing,always,always,总是,1,21,18,yes,migrated-curated,preserve-existing
KV000366,candidate:evening,reuse-existing,evening,evening,晚上,1,16,16,yes,migrated-curated,preserve-existing
KV000367,candidate:dirty,reuse-existing,dirty,dirty,脏的,1,16,15,yes,grade4-reviewed,preserve-existing
KV000368,candidate:their,reuse-existing,their,their,他们的；她们的；它们的,1,16,16,yes,migrated-curated,preserve-existing
KV000369,candidate:house,reuse-existing,house,house,房子；住宅,1,19,17,yes,migrated-curated,preserve-existing
KV000371,candidate:hope,reuse-existing,hope,hope,希望,1,10,9,yes,migrated-curated,preserve-existing
KV000374,candidate:usually,reuse-existing,usually,usually,通常,1,16,15,yes,grade4-reviewed,preserve-existing
KV000375,candidate:by bus,reuse-existing,by bus,by bus,乘公交车,1,5,5,yes,migrated-curated,preserve-existing
KV000376,candidate:by boat,reuse-existing,by boat,by boat,乘小船；乘船,1,1,1,yes,migrated-curated,preserve-existing
KV000377,candidate:by ship,reuse-existing,by ship,by ship,乘轮船；乘船,1,2,2,yes,grade4-reviewed,preserve-existing
KV000378,candidate:by car,reuse-existing,by car,by car,乘汽车,1,5,5,yes,grade4-reviewed,preserve-existing
KV000379,candidate:by taxi,reuse-existing,by taxi,by taxi,乘出租车,1,3,3,yes,grade4-reviewed,preserve-existing
KV000380,candidate:by bike,reuse-existing,by bike,by bike,骑自行车,1,5,5,yes,migrated-curated,preserve-existing
KV000381,candidate:on foot,reuse-existing,on foot,on foot,步行,1,11,11,yes,migrated-curated,preserve-existing
KV000382,candidate:by school bus,reuse-existing,by school bus,by school bus,乘校车,1,1,1,yes,migrated-curated,preserve-existing
KV000383,candidate:by subway,reuse-existing,by subway,by subway,乘地铁,1,1,1,yes,grade4-reviewed,preserve-existing
KV000384,candidate:by plane,reuse-existing,by plane,by plane,乘飞机,1,2,2,yes,grade4-reviewed,preserve-existing
KV000385,candidate:by train,reuse-existing,by train,by train,乘火车,1,2,2,yes,grade4-reviewed,preserve-existing
KV000386,candidate:garden,reuse-existing,garden,garden,花园,1,14,12,yes,migrated-curated,preserve-existing
KV000387,candidate:meeting place,reuse-existing,meeting place,meeting place,集合地点,1,1,1,yes,migrated-curated,preserve-existing
KV000388,candidate:gate,reuse-existing,gate,gate,大门,1,5,5,yes,migrated-curated,preserve-existing
KV000389,candidate:transportation,reuse-existing,transportation,transportation,交通；交通方式,1,2,2,yes,migrated-curated,preserve-existing
KV000391,candidate:earth,reuse-existing,earth,earth,地球,1,15,15,yes,migrated-curated,preserve-existing
KV000393,candidate:theater|candidate:theatre,reuse-existing,theatre,theatre,剧院,2,7,7,yes,migrated-curated,preserve-existing
KV000394,candidate:come,reuse-existing,come,come,来,1,25,16,yes,migrated-curated,preserve-existing
KV000395,candidate:enjoy,reuse-existing,enjoy,enjoy,喜欢；享受,1,13,13,yes,grade4-reviewed,preserve-existing
KV000396,candidate:pen,reuse-existing,pen,pen,钢笔,1,18,16,yes,grade4-reviewed,preserve-existing
KV000397,candidate:knife,reuse-existing,knife,knife,刀,1,10,10,yes,migrated-curated,preserve-existing
KV000398,candidate:eraser,reuse-existing,eraser,eraser,橡皮,1,10,10,yes,migrated-curated,preserve-existing
KV000399,candidate:crayon,reuse-existing,crayon,crayon,蜡笔,1,18,17,yes,migrated-curated,preserve-existing
KV000400,candidate:scissors,reuse-existing,scissors,scissors,剪刀,1,5,5,yes,migrated-curated,preserve-existing
KV000401,candidate:glue stick,reuse-existing,glue stick,glue stick,胶棒,1,1,1,yes,migrated-curated,preserve-existing
KV000402,candidate:paper,reuse-existing,paper,paper,纸,1,12,10,yes,migrated-curated,preserve-existing
KV000403,candidate:use,reuse-existing,use,use,使用,1,16,15,yes,migrated-curated,preserve-existing
KV000404,candidate:please,reuse-existing,please,please,请,1,21,18,yes,migrated-curated,preserve-existing
KV000405,candidate:find,reuse-existing,find,find,找到；发现,1,26,19,yes,migrated-curated,preserve-existing
KV000406,candidate:information centre,reuse-existing,Information Centre,information centre,信息中心,1,1,1,yes,migrated-curated,preserve-existing
KV000409,candidate:dad,reuse-existing,dad,dad,爸爸,1,16,16,yes,migrated-curated,preserve-existing
KV000410,candidate:hamburger,reuse-existing,hamburger,hamburger,汉堡包,1,19,17,yes,grade4-reviewed,preserve-existing
KV000411,candidate:shop,reuse-existing,shop,shop,商店；购物,1,17,15,yes,migrated-curated,preserve-existing
KV000413,candidate:dangerous,reuse-existing,dangerous,dangerous,危险的,1,7,7,yes,migrated-curated,preserve-existing
KV000414,candidate:play with fire,reuse-existing,play with fire,play with fire,玩火,1,1,1,yes,migrated-curated,preserve-existing
KV000416,candidate:run down the stairs,reuse-existing,run down the stairs,run down the stairs,跑下楼梯,1,1,1,yes,migrated-curated,preserve-existing
KV000417,candidate:sidewalk,reuse-existing,sidewalk,sidewalk,人行道,1,1,1,yes,migrated-curated,preserve-existing
KV000418,candidate:wait for,reuse-existing,wait for,wait for,等待,1,4,4,yes,migrated-curated,preserve-existing
KV000419,candidate:safe,reuse-existing,safe,safe,安全的,1,6,6,yes,migrated-curated,preserve-existing
KV000420,candidate:stop,reuse-existing,stop,stop,停；停止,1,19,17,yes,migrated-curated,preserve-existing
KV000421,candidate:street,reuse-existing,street,street,街道,1,22,20,yes,migrated-curated,preserve-existing
KV000422,candidate:safety rule,reuse-existing,safety rule,safety rule,安全规则,1,1,1,yes,migrated-curated,preserve-existing
KV000423,candidate:nurse,reuse-existing,nurse,nurse,护士,1,20,20,yes,migrated-curated,preserve-existing
KV000425,candidate:doctor,reuse-existing,doctor,doctor,医生,1,24,20,yes,migrated-curated,preserve-existing
KV000426,candidate:bus driver,reuse-existing,bus driver,bus driver,公交车司机,1,4,4,yes,grade4-reviewed,preserve-existing
KV000427,candidate:police officer,reuse-existing,police officer,police officer,警察；警官,1,5,5,yes,migrated-curated,preserve-existing
KV000428,candidate:taxi driver,reuse-existing,taxi driver,taxi driver,出租车司机,1,2,2,yes,migrated-curated,preserve-existing
KV000429,candidate:farmer,reuse-existing,farmer,farmer,农民,1,21,19,yes,grade4-reviewed,preserve-existing
KV000430,candidate:worker,reuse-existing,worker,worker,工人,1,17,16,yes,migrated-curated,preserve-existing
KV000431,candidate:in the future,reuse-existing,in the future,in the future,将来；未来,1,2,2,yes,migrated-curated,preserve-existing
KV000432,candidate:great,reuse-existing,great,great,很棒的；伟大的,1,21,16,yes,migrated-curated,preserve-existing
KV000433,candidate:job,reuse-existing,job,job,工作；职业,1,12,10,yes,migrated-curated,preserve-existing
KV000434,candidate:sick,reuse-existing,sick,sick,生病的,1,9,9,yes,migrated-curated,preserve-existing
KV000435,candidate:people,reuse-existing,people,people,人们,1,18,17,yes,grade4-reviewed,preserve-existing
KV000436,candidate:teach,reuse-existing,teach,teach,教,1,15,13,yes,migrated-curated,preserve-existing
KV000437,candidate:just,reuse-existing,just,just,只是；仅仅,1,10,9,yes,migrated-curated,preserve-existing
KV000438,candidate:myself,reuse-existing,myself,myself,我自己,1,6,6,yes,migrated-curated,preserve-existing
KV000440,candidate:across from,reuse-existing,across from,across from,在……对面,1,2,2,yes,migrated-curated,preserve-existing
KV000441,candidate:next to,reuse-existing,next to,next to,紧挨着；在……旁边,1,14,14,yes,migrated-curated,preserve-existing
KV000442,candidate:between,reuse-existing,between,between,在……之间,1,16,16,yes,migrated-curated,preserve-existing
KV000443,candidate:restaurant,reuse-existing,restaurant,restaurant,餐馆；饭店,1,15,14,yes,migrated-curated,preserve-existing
KV000444,candidate:post office,reuse-existing,post office,post office,邮局,1,10,10,yes,grade4-reviewed,preserve-existing
KV000445,candidate:bank,reuse-existing,bank,bank,银行,1,8,7,yes,migrated-curated,preserve-existing
KV000447,candidate:turn left,reuse-existing,turn left,turn left,向左转,1,6,6,yes,migrated-curated,preserve-existing
KV000448,candidate:turn right,reuse-existing,turn right,turn right,向右转,1,6,6,yes,migrated-curated,preserve-existing
KV000449,candidate:go straight,reuse-existing,go straight,go straight,直走,1,4,4,yes,migrated-curated,preserve-existing
KV000450,candidate:crossroads,reuse-existing,crossroads,crossroads,十字路口,1,1,1,yes,migrated-curated,preserve-existing
KV000451,candidate:neighbourhood,reuse-existing,neighbourhood,neighbourhood,街区；社区,1,3,3,yes,migrated-curated,preserve-existing
KV000452,candidate:send,reuse-existing,send,send,发送；寄,1,15,12,yes,grade4-reviewed,preserve-existing
KV000454,candidate:money,reuse-existing,money,money,钱,1,10,10,yes,grade4-reviewed,preserve-existing
KV000455,candidate:get to,reuse-existing,get to,get to,到达,1,7,6,yes,migrated-curated,preserve-existing
KV000456,candidate:before,reuse-existing,before,before,在……之前,1,19,17,yes,migrated-curated,preserve-existing
KV000457,candidate:leave,reuse-existing,leave,leave,离开,1,11,9,yes,migrated-curated,preserve-existing
KV000458,candidate:toy,reuse-existing,toy,toy,玩具,1,18,16,yes,migrated-curated,preserve-existing
KV000459,candidate:city,reuse-existing,city,city,城市,1,16,15,yes,migrated-curated,preserve-existing
KV000460,candidate:sports centre,reuse-existing,sports centre,sports centre,体育中心,1,1,1,yes,migrated-curated,preserve-existing
KV000461,candidate:hotel,reuse-existing,hotel,hotel,酒店；旅馆,1,10,9,yes,migrated-curated,preserve-existing
KV000463,candidate:buy toys,reuse-existing,buy toys,buy toys,买玩具,1,1,1,yes,migrated-curated,preserve-existing
KV000464,candidate:see a film,reuse-existing,see a film,see a film,看电影,1,5,5,yes,migrated-curated,preserve-existing
KV000465,candidate:go boating,reuse-existing,go boating,go boating,去划船,1,4,4,yes,migrated-curated,preserve-existing
KV000466,candidate:busy,reuse-existing,busy,busy,忙的,1,19,18,yes,grade4-reviewed,preserve-existing
KV000467,candidate:station,reuse-existing,station,station,车站,1,7,7,yes,migrated-curated,preserve-existing
KV000468,candidate:place,reuse-existing,place,place,地方,1,15,15,yes,migrated-curated,preserve-existing
KV000469,candidate:thing,reuse-existing,thing,thing,东西；事情,1,15,14,yes,migrated-curated,preserve-existing
KV000470,candidate:stay,reuse-existing,stay,stay,停留；待,1,21,15,yes,migrated-curated,preserve-existing
KV000471,candidate:star,reuse-existing,star,star,星星,1,22,18,yes,migrated-curated,preserve-existing
KV000472,candidate:king,reuse-existing,king,king,国王,1,6,6,yes,migrated-curated,preserve-existing
KV000473,candidate:central,reuse-existing,central,central,中心的；中央的,1,2,2,yes,migrated-curated,preserve-existing
KV000474,candidate:take photos,reuse-existing,take photos,take photos,拍照,1,7,6,yes,migrated-curated,preserve-existing
KV000475,candidate:museum,reuse-existing,museum,museum,博物馆,1,19,18,yes,migrated-curated,preserve-existing
