NoteID,ProvisionalIdentityKey,CanonicalWord,MatchKey,SenseLabel,MeaningPrimary,BritishCandidate,AmericanCandidate,BritishEvidenceStatus,AmericanEvidenceStatus,SourceOccurrenceCount,DistinctSourceIDs,DefinitionEvidence,ExampleSentence,ExampleTranslation,PresentationStatus,PresentationSource
KV001316,candidate:be careful with,be careful with,be careful with,小心……；注意……,小心……；注意……,,,missing,missing,1,1,v. 注意;照顾,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001317,candidate:be full of,be full of,be full of,充满……,充满……,,,missing,missing,1,1,na. 充满...(的),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001318,candidate:be interested in,be interested in,be interested in,对……感兴趣,对……感兴趣,,,missing,missing,2,2,v. 对...感兴趣,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001319,candidate:be late for,be late for,be late for,……迟到；迟到,……迟到；迟到,[bi leɪt fɔː(r)],[bi leɪt fɔːr],consistent,consistent,1,1,v. 迟到,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001320,candidate:be weak in,be weak in,be weak in,不擅长……；在……方面较弱,不擅长……；在……方面较弱,,,missing,missing,1,1,在......方面不行;弱于;在......弱,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001321,candidate:bean,bean,bean,豆；豆子,豆；豆子,[biːn],[biːn],consistent,consistent,2,2,n. 豆;嘴峰;毫无价值的东西 vt. 击...的头部,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001322,candidate:beans,beans,beans,豆子；豆类,豆子；豆类,[bi:nz],[biːnz],consistent,consistent,2,2,n. 豆类;豆子;黄豆(bean的复数),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001323,candidate:beautifully,beautifully,beautifully,漂亮地；优美地,漂亮地；优美地,[ˈbjuːtɪfli],[ˈbjuːtɪfli],consistent,consistent,1,1,adv. 漂亮地;美好地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001324,candidate:beauty,beauty,beauty,美；美丽；美景,美；美丽；美景,[ˈbjuːti],[ˈbjuːti],consistent,consistent,1,1,n. 美;美丽;美人;美好的东西,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001325,candidate:bedtime,bedtime,bedtime,就寝时间；睡觉时间,就寝时间；睡觉时间,[ˈbedtaɪm],[ˈbedtaɪm],consistent,consistent,2,2,n. 就寝时间 adj. 适于睡前的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001326,candidate:beep,beep,beep,哔哔声；发出哔哔声,哔哔声；发出哔哔声,[biːp],[biːp],consistent,consistent,1,1,n. 哔哔的声音;警笛声 vt. 嘟嘟响 vi. 嘟嘟响,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001327,candidate:beijing opera,Beijing Opera,beijing opera,京剧,京剧,,,missing,missing,1,1,京剧;国戏;京戏,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001328,candidate:believe,believe,believe,相信；认为,相信；认为,[bɪˈliːv],[bɪˈliːv],consistent,consistent,5,5,vi. 信任;料想;笃信宗教 vt. 相信;认为;信任,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001329,candidate:bell,bell,bell,铃；钟,铃；钟,[bel],[bel],consistent,consistent,6,6,"n. 铃,钟;钟声,铃声;钟状物 vt. 装钟于,系铃于 vi. 鸣钟;成钟状鼓起",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001330,candidate:belt,belt,belt,腰带；皮带,腰带；皮带,[belt],[belt],consistent,consistent,3,3,n. 带;腰带;地带 vt. 用带子系住;用皮带抽打 vi. 猛击,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001331,candidate:bench,bench,bench,长凳,长凳,[bentʃ],[bentʃ],consistent,consistent,2,2,n. 长凳;工作台;替补队员 vt. 给...以席位;为...设置条凳,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001332,candidate:bend,bend,bend,弯曲；弯下,弯曲；弯下,[bend],[bend],consistent,consistent,3,3,"n. 弯曲 vt. 使弯曲;使屈服;使致力;使朝向 vi. 弯曲,转弯;屈服;倾向;专心于",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001333,candidate:beside,beside,beside,在……旁边,在……旁边,[bɪˈsaɪd],[bɪˈsaɪd],consistent,consistent,15,15,prep. 在旁边;与...相比;和...无关,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001334,candidate:better and better,better and better,better and better,越来越好,越来越好,,,missing,missing,1,1,越来越好之村晚;越来越好·村晚;更好,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001335,candidate:bicycle,bicycle,bicycle,自行车,自行车,[ˈbaɪsɪk(ə)l],[ˈbaɪsɪkl],consistent,consistent,4,3,n. 自行车 vt. 骑自行车运送 vi. 骑脚踏车,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001336,candidate:biggest,biggest,biggest,最大的,最大的,[bɪgɪst],[bɪgɪst],consistent,consistent,3,3,adj. 最大的(big的最高级),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001337,candidate:bike,bike,bike,自行车,自行车,[baɪk],[baɪk],consistent,consistent,19,18,n. 自行车;脚踏车 vi. 骑自行车(或摩托车),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001338,candidate:bike ride,bike ride,bike ride,骑自行车出行；骑车兜风,骑自行车出行；骑车兜风,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001339,candidate:bin,bin,bin,垃圾箱；垃圾桶,垃圾箱；垃圾桶,[bɪn],[bɪn],consistent,consistent,2,2,"n. 箱子,容器;二进制 vt. 把...放入箱中",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001340,candidate:biscuit,biscuit,biscuit,饼干,饼干,[ˈbɪskɪt],[ˈbɪskɪt],consistent,consistent,4,3,"n. 小点心,饼干",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001341,candidate:bitter,bitter,bitter,苦的；苦味的,苦的；苦味的,[ˈbɪtə(r)],[ˈbɪtər],consistent,consistent,2,1,n. 苦味;苦啤酒 adj. 苦的;痛苦的;尖刻的;充满仇恨的 vt. 使变苦 adv. 激烈地;严寒刺骨地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001342,candidate:black rhino,black rhino,black rhino,黑犀牛,黑犀牛,,,missing,missing,1,1,黑犀牛(非正式),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001343,candidate:blazer,blazer,blazer,运动夹克；西装外套,运动夹克；西装外套,[ˈbleɪzə(r)],[ˈbleɪzər],consistent,consistent,1,1,n. 燃烧体;宣布者;颜色鲜明的运动上衣,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001344,candidate:blink,blink,blink,眨眼,眨眼,[blɪŋk],[blɪŋk],consistent,consistent,1,1,n. 眨眼;瞬间;闪光 vt. 眨眼;使...闪烁 vi. 眨眼;闪烁,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001345,candidate:block,block,block,街区,街区,[blɒk],[blɑːk],consistent,consistent,1,1,"n. 块;街区;大厦;障碍物 adj. 成批的,大块的;交通堵塞的 vt. 阻止;阻塞;限制;封盖",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001346,candidate:blond,blond,blond,金发的,金发的,[blɒnd],[blɑːnd],consistent,consistent,1,1,adj. 金发的 n. 白肤碧眼金发的人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001347,candidate:blood,blood,blood,血；血液,血；血液,[blʌd],[blʌd],consistent,consistent,1,1,"n. 血,血液;血统 vt. 从...抽血;使先取得经验",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001348,candidate:blouse,blouse,blouse,女衬衫；女式上衣,女衬衫；女式上衣,[blaʊz],[blaʊs],consistent,consistent,6,4,n. 宽松的上衣;女装衬衫 vt. 使...宽松下垂 vi. 宽松下垂,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001349,candidate:blow,blow,blow,吹；刮,吹；刮,[bləʊ],[bloʊ],consistent,consistent,4,4,n. 吹;打击;殴打 vt. 风吹 vi. 风吹;喘气,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001350,candidate:blow off,blow off,blow off,吹掉；刮掉,吹掉；刮掉,,,missing,missing,1,1,v. 发泄;放出,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001351,candidate:blue whale,blue whale,blue whale,蓝鲸,蓝鲸,[ˌbluː ˈweɪl],[ˌbluː ˈweɪl],consistent,consistent,1,1,n. 【动】蓝鲸,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001352,candidate:blunt,blunt,blunt,钝的；不锋利的,钝的；不锋利的,[blʌnt],[blʌnt],consistent,consistent,1,1,"adj. 钝的,不锋利的;生硬的;直率的 vt. 使迟钝",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001353,candidate:blush,blush,blush,脸红,脸红,[blʌʃ],[blʌʃ],consistent,consistent,1,1,n. 脸红;红色;羞愧 vt. 红著脸表示;使成红色 vi. 脸红;感到惭愧,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001354,candidate:board,board,board,上车；登上（交通工具）,上车；登上（交通工具）,[bɔːd],[bɔːrd],consistent,consistent,3,3,n. 董事会;木板;甲板;膳食 vt. 上(飞机、车、船等);用板盖上;给提供膳宿 vi. 寄宿,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001355,candidate:boarding card,boarding card,boarding card,登机卡；登船卡,登机卡；登船卡,[ˈbɔːdɪŋ kɑːd],[ˈbɔːrdɪŋ kɑːrd],consistent,consistent,1,1,n. 登机卡;登船卡,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001356,candidate:boarding pass,boarding pass,boarding pass,登机牌,登机牌,,,missing,missing,1,1,n. 【旅】登机牌;登机证;登机卡,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001357,candidate:boating,boating,boating,划船；划船活动,划船；划船活动,[ˈbəʊtɪŋ],[ˈboʊtɪŋ],consistent,consistent,1,1,n. 划船 v. 划船(boat的ing形式) adj. 划船的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001358,candidate:boil,boil,boil,煮沸；烧开,煮沸；烧开,[bɔɪl],[bɔɪl],consistent,consistent,3,2,"n. 沸腾,煮沸;疖子 vt. 煮沸,烧开;使...激动;使...蒸发 vi. 煮沸,沸腾;激动,激昂",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001359,candidate:bone,bone,bone,骨头；骨骼,骨头；骨骼,[bəʊn],[boʊn],consistent,consistent,2,2,n. 骨;骨骼 vt. 剔去...的骨;施骨肥于 vi. 苦学;专心致志,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001360,candidate:bookshelf,bookshelf,bookshelf,书架,书架,[ˈbʊkʃelf],[ˈbʊkʃelf],consistent,consistent,2,2,n. 书架,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001361,candidate:bookstore,bookstore,bookstore,书店,书店,[ˈbʊkstɔː(r)],[ˈbʊkstɔːr],consistent,consistent,3,3,n. 书店(等于bookshop),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001362,candidate:bookworm,bookworm,bookworm,书虫；爱读书的人,书虫；爱读书的人,[ˈbʊkwɜːm],[ˈbʊkwɜːrm],consistent,consistent,1,1,"n. 书呆子;蠹鱼,蛀书虫",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001363,candidate:boot,boot,boot,靴子,靴子,[buːt],[buːt],conflicting-evidence,conflicting-evidence,2,2,n. 靴子(boot的复数);(英)擦靴的仆役 | n. 靴子;踢;汽车行李箱 vt. 引导;踢;解雇;使穿靴,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001364,candidate:bored,bored,bored,感到无聊的；厌倦的,感到无聊的；厌倦的,[bɔːd],[bɔːrd],consistent,consistent,8,7,v. 使厌烦(bore的过去式);烦扰 adj. 无聊的;无趣的;烦人的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001365,candidate:borrow,borrow,borrow,借；借入,借；借入,[ˈbɒrəʊ],[ˈbɔːroʊ],consistent,consistent,5,5,vt. 借;借用 vi. 借;借用;从其他语言中引入,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001366,candidate:boss,boss,boss,老板；上司,老板；上司,[bɒs],[bɔːs],consistent,consistent,1,1,"n. 老板;首领;工头 vt. 指挥,调遣;当...的领导 vi. 当首领,发号施令",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001367,candidate:bottom,bottom,bottom,底部；底端,底部；底端,[ˈbɒtəm],[ˈbɑːtəm],consistent,consistent,1,1,n. 底部;末端;臀部;尽头 adj. 底部的 vt. 装底;测量深浅;查明真相 vi. 到达底部;建立基础,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001368,candidate:bow and arrow,bow and arrow,bow and arrow,弓箭,弓箭,[bəu ənd 'ærəʊ],[bəu],consistent,consistent,1,1,na. 弓矢,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001369,candidate:bowling,bowling,bowling,保龄球；保龄球运动,保龄球；保龄球运动,[ˈbəʊlɪŋ],[ˈboʊlɪŋ],consistent,consistent,1,1,n. 滚木球戏;保龄球戏 v. 打保龄球(bowl的现在分词),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001370,candidate:brake,brake,brake,刹车；制动,刹车；制动,[breɪk],[breɪk],consistent,consistent,1,1,"n. 闸,刹车;阻碍 vt. 刹车 vi. 刹车",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001371,candidate:branch,branch,branch,树枝,树枝,[brɑːntʃ],[bræntʃ],consistent,consistent,1,1,"n. 树枝,分枝;分部;支流 vt. 分支;出现分歧 vi. 分支;出现分歧",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001372,candidate:brave,brave,brave,勇敢的,勇敢的,[breɪv],[breɪv],consistent,consistent,4,4,n. 勇士 adj. 勇敢的;华丽的 vt. 勇敢地面对,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001373,candidate:brazil,Brazil,brazil,巴西,巴西,[brəˈzɪl],[brəˈzɪl],consistent,consistent,1,1,n. 巴西(拉丁美洲国家),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001374,candidate:breakfast,breakfast,breakfast,早餐；早饭,早餐；早饭,[ˈbrekfəst],[ˈbrekfəst],consistent,consistent,17,17,n. 早餐;早饭 vt. 为...供应早餐 vi. 吃早餐,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001375,candidate:breath,breath,breath,呼吸；气息,呼吸；气息,[breθ],[breθ],consistent,consistent,1,1,"n. 呼吸,气息;一口气,(呼吸的)一次;瞬间,瞬息;微风;迹象;无声音,气音",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001376,candidate:bridge,bridge,bridge,桥,桥,[brɪdʒ],[brɪdʒ],consistent,consistent,6,6,n. 桥;桥牌;桥接器;船桥 vt. 架桥;渡过,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001377,candidate:bright,bright,bright,明亮的；光亮的,明亮的；光亮的,[braɪt],[braɪt],consistent,consistent,5,5,"n. 车头灯光 adj. 明亮的,鲜明的;聪明的;愉快的 adv. 明亮地;光明地;欢快地",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001378,candidate:brightly,brightly,brightly,明亮地；鲜明地,明亮地；鲜明地,[ˈbraɪtli],[ˈbraɪtli],consistent,consistent,1,1,adv. 明亮地;鲜明地;生辉地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001379,candidate:bring back,bring back,bring back,带回；拿回,带回；拿回,,,missing,missing,1,1,na. 送回;使恢复;使回忆起,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001380,candidate:britain,Britain,britain,英国；大不列颠,英国；大不列颠,,,missing,missing,1,1,n. 英国;不列颠,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001381,candidate:british,British,british,英国的；英国人,英国的；英国人,[ˈbrɪtɪʃ],[ˈbrɪtɪʃ],consistent,consistent,3,3,n. 英国人 adj. 英国的;英国人的;大不列颠的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001382,candidate:broom,broom,broom,扫帚,扫帚,[bruːm],[bruːm],consistent,consistent,1,1,n. 扫帚;金雀花 vt. 扫除 vi. 桩顶开花或开裂,,,third-party-content-pending,third-party-external-evidence-prep-v1
