NoteID,Word,UnassessedVocabulary,SupportStatus,AdmissionIsMastery
KV002845,tool,hammer useful,unassessed,false
KV002846,toothless,almost dog old,unassessed,false
KV002847,topic,food healthy today's,unassessed,false
KV002848,tortoise,across moved path slowly,unassessed,false
KV002849,touch,hot pan please,unassessed,false
KV002850,tour guide,old showed town,unassessed,false
KV002851,tourist,great visit wall year,unassessed,false
KV002852,tourist office,city got map,unassessed,false
KV002853,towel,dry hands,unassessed,false
KV002854,tower,climbed top,unassessed,false
KV002855,town,grandparents live small,unassessed,false
KV002856,toy bear,baby sleeps,unassessed,false
KV002857,toy car,brother little red,unassessed,false
KV002858,toy shop,bought puzzle,unassessed,false
KV002859,toy train,goes track,unassessed,false
KV002860,track,beside runners waiting,unassessed,false
KV002861,traditional,ate during festival food,unassessed,false
KV002862,traffic,heavy morning,unassessed,false
KV002863,traffic jam,late,unassessed,false
KV002864,traffic light,red stop,unassessed,false
KV002865,traffic lights,cars control crossing,unassessed,false
KV002866,train station,met,unassessed,false
KV002867,trainer,bought new pair running,unassessed,false
KV002868,trash,bin please put,unassessed,false
KV002869,trashcan,beside door,unassessed,false
KV002870,traveller,sat tired window,unassessed,false
KV002871,treat,cream grandpa ice,unassessed,false
KV002872,triangle,sides three,unassessed,false
KV002873,trick,clever magician showed,unassessed,false
KV002874,trolley,put suitcase,unassessed,false
KV002875,trouble,ask teacher,unassessed,false
KV002876,truck,boxes carried large,unassessed,false
KV002877,true,story,unassessed,false
KV002878,trumpet,band plays school,unassessed,false
KV002879,try,please soup,unassessed,false
KV002880,try out,bike new,unassessed,false
KV002881,tummy,eating hurts,unassessed,false
KV002882,tunnel,long through train went,unassessed,false
KV002883,Turkey,ankara capital,unassessed,false
KV002884,turn,key slowly,unassessed,false
KV002885,turn around,look,unassessed,false
KV002886,turn back,dark getting,unassessed,false
KV002887,turn on,light please,unassessed,false
KV002888,tweet,bird heard outside window,unassessed,false
KV002889,twentieth,finished race,unassessed,false
KV002890,twenty-eight,class students,unassessed,false
KV002891,twenty-first,birthday today,unassessed,false
KV002892,twenty-one,apples box,unassessed,false
KV002893,twenty-second,came race,unassessed,false
KV002894,twenty-third,finished race,unassessed,false
KV002895,twin,brother like looks,unassessed,false
KV002896,twin towers,easy see,unassessed,false
KV002897,twins,class same,unassessed,false
KV002898,typhoon,brought heavy rain strong wind,unassessed,false
KV002899,UFO,children drew sky,unassessed,false
KV002900,ugly,monster story,unassessed,false
KV002901,UK,capital london,unassessed,false
KV002902,underground,museum took,unassessed,false
KV002903,unhealthy,eating sugar,unassessed,false
KV002904,uniform,day school wear,unassessed,false
KV002905,until,back come wait,unassessed,false
KV002906,up,look stars,unassessed,false
KV002907,up and down,lift morning went,unassessed,false
KV002908,upset,book losing,unassessed,false
KV002909,upstairs,bedroom,unassessed,false
KV002910,US,asked down sit teacher,unassessed,false
KV002911,USA,america north,unassessed,false
KV002912,valley,river runs through,unassessed,false
KV002913,van,outside school stopped white,unassessed,false
KV002914,vanilla,chose cream ice,unassessed,false
KV002915,vase,flowers put,unassessed,false
KV002916,very,cold water,unassessed,false
KV002917,very much,help thank,unassessed,false
KV002918,vest,coat warm wore,unassessed,false
KV002919,vet,checked dog sick,unassessed,false
KV002920,video game,played together,unassessed,false
KV002921,violin,plays school,unassessed,false
KV002922,violinist,beautiful played song,unassessed,false
KV002923,visitor,museum today,unassessed,false
KV002924,voice,heard mother's outside,unassessed,false
KV002925,volleyball,beach play,unassessed,false
KV002926,volume,down please turn,unassessed,false
KV002927,wait,gate please,unassessed,false
KV002928,walk the dog,evening,unassessed,false
KV002929,walk through,old town,unassessed,false
KV002930,wallet,bus card,unassessed,false
KV002931,war,during place story takes,unassessed,false
KV002932,warm jacket,outside wear,unassessed,false
KV002933,warm-up,running short,unassessed,false
KV002934,warning,deep gives sign water,unassessed,false
KV002935,washing machine,bathroom,unassessed,false
KV002936,watch a film,friday night,unassessed,false
KV002937,watch TV,dinner during,unassessed,false
KV002938,watches,shop window,unassessed,false
KV002939,water the plants,morning,unassessed,false
KV002940,watermelon,big shared,unassessed,false
KV002941,way,go which,unassessed,false
KV002942,we will,grandma tomorrow visit,unassessed,false
KV002943,weak,felt ill,unassessed,false
KV002944,weather report,says sunny,unassessed,false
KV002945,web,corner made spider,unassessed,false
KV002946,website,new school,unassessed,false
KV002947,weekday,early get up,unassessed,false
KV002948,weigh,bag flight please,unassessed,false
KV002949,weight,box,unassessed,false
KV002950,well,swim,unassessed,false
KV002951,well-known,great wall world,unassessed,false
KV002952,Wellington,capital new zealand,unassessed,false
KV002953,western,ate dinner food,unassessed,false
KV002954,wham,door loud shut,unassessed,false
KV002955,wheat,farmers fields grow,unassessed,false
KV002956,wheel,bike front loose,unassessed,false
KV002957,while,baby please quiet sleeps,unassessed,false
KV002958,white,shirt wore,unassessed,false
KV002959,White House,c d washington,unassessed,false
KV002960,whiteboard,answer teacher wrote,unassessed,false
KV002961,whole grains,good health,unassessed,false
KV002962,wide,river,unassessed,false
KV002963,wife,hospital works,unassessed,false
KV002964,wild,grassland horses saw,unassessed,false
KV002965,wild geese,autumn fly south,unassessed,false
KV002966,will,call tonight,unassessed,false
KV002967,wind-bell,hangs small window,unassessed,false
KV002968,windmill,hill old stands,unassessed,false
KV002969,windsurf,strong wind,unassessed,false
KV002970,wing,bird hurt one,unassessed,false
KV002971,winter holiday,during grandparents visit,unassessed,false
KV002972,Winter Olympics,athletes compete,unassessed,false
KV002973,wise,bring umbrella,unassessed,false
KV002974,wish,bike birthday get new,unassessed,false
KV002975,without,home keys leave,unassessed,false
KV002976,wizard,magic story used,unassessed,false
KV002977,wolf,forest heard,unassessed,false
KV002978,wolfie,friendly story wolf,unassessed,false
KV002979,women,bus three waiting,unassessed,false
KV002980,wood,cut dad pieces small,unassessed,false
KV002981,wooden,bench sat,unassessed,false
KV002982,woods,walk went,unassessed,false
KV002983,woof,dog gave loud,unassessed,false
KV002984,wool,made scarf,unassessed,false
KV002985,woollen,hat warm wore,unassessed,false
KV002986,word book,english new write,unassessed,false
KV002987,work out,home morning,unassessed,false
KV002988,World Car Free Day,school walk,unassessed,false
KV002989,World Cup,family final watched,unassessed,false
KV002990,would like,glass water,unassessed,false
KV002991,wrap,gift paper please,unassessed,false
KV002992,wrapping paper,gift need,unassessed,false
KV002993,wrist,basketball hurt playing while,unassessed,false
KV002994,write,name please,unassessed,false
KV002995,X-ray,arm doctor looked,unassessed,false
KV002996,yard,children playing,unassessed,false
KV002997,year book,class photos school,unassessed,false
KV002998,yet,finished homework,unassessed,false
KV002999,yo-yo,tricks,unassessed,false
KV003000,yogurt,breakfast eat fruit,unassessed,false
KV003001,youngest,child family,unassessed,false
KV003003,yoyo,blue white,unassessed,false
KV003004,yuan,costs five notebook,unassessed,false
KV003005,yucky,medicine tastes,unassessed,false
KV003006,yuk,got group joke loud silly,unassessed,false
KV003007,yum,delicious soup,unassessed,false
KV003008,yummy,dumplings,unassessed,false
KV003009,zebra,black stripes white,unassessed,false
KV003010,zebra crossing,always road use,unassessed,false
KV003011,zero,answer,unassessed,false
KV003012,zip,bag broken,unassessed,false
KV003013,zip code,envelope please write,unassessed,false
KV003014,zipper,jacket stuck,unassessed,false
KV003015,zongzi,grandma make taught,unassessed,false
