LearnerProfile,LearnerLevel,NoteID,ContentFingerprint,ReviewStatus,ReviewedAt,ReviewerType,ReviewNote
klose,4,KV000001,d684ac55bd4867b7f089170f36b1bf2182f751068441450ee4d505ba804080c1,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000103,86f1fefc198ac02591528f55ff3c427c4e51d2d9681d3745567b1a6f0c5f52b8,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000104,b25b7d852f1dd4132ef0a7e63af216024d5e0dd9ad04ecf7c07b1056d126eb03,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000105,8378c4a2bd50ad1331cd47eb920db4527acc066157f30dae452c73d99d9f53c5,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000106,8528ae1fe058210d1087ad834bd070920679cbdb2fea2d60e1a5cba4b4757de0,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000107,20ee1e64c9a375b0d3c1c49bd3c22b02a2891b9479cf37d17bb87f275a31f324,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000108,0563ca6468f3965675a6730fea41731bcbb15464a147f1ee6c3f4a58b7422c8d,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000109,3d40d9ca6237e8a918c257a6260b8536a7c0efb4df9fa33ecd7a5140c4052b9d,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000110,ea764b6aee3cf499f4ade61d76a7f9da7756a8c784a8f570e3b2aa410f5636a3,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000111,5a170e367d2741e6e7eae0aef54ef2e7c105f7720b3f0742fc89b1e41a9a1398,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000112,706bac458605882bbff46a28f9f691059028178c03f00a3b224e760dbaee0726,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000113,b916318c459c0f5c9e779a071da504281c1c877047b0afd44ce6a564253dd59e,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000114,882f124973fe4bae7d5b1baa7d7bfdba84f26a3a6f10d32c848a45fa97ed4ac6,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000115,f6c3d669bb5622f32c5a646025afe2e671d110de88fd505008c6cddfba63e6ea,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000116,0650d4dfa7af341b468a0f32eaea681de9d8ee930a7801b8ebb69628e36b3271,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000117,b8382b4704667548bd0da18280859ad371d902b48a21f3130e136eb7bfd82a64,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000118,9936e2834aa4f6834e3d5390ba035bd3ded655329eeb2f33e129cda411cdc93f,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000119,3fafaf9bf865458d89d57b7c6711d8cda52417a2d7c1dff80bc99f988bcf5898,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000120,3f90a12dfe864251ac26f5c5381abbf70e488d9fb0a0e9075275346dc372a247,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000121,8d356098ef5c185f738c9cb799f691789eddcd4dfa3fd3f6ca3b70fa80ea631f,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000122,c2436279f287d488167a1724357d31e5555468985dcffdf3b42b701d0e41ede6,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000123,7991d1e775e6ee83bc471ba91cf3845aeee9ceef7a622d5b4cc2782c65f209e1,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000124,2823873d5711214359644e7c42b46ee461f0d5dfb52ea9d5338e8e7038bf1d77,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000125,2b74755dc5c8afa51c0bb2205ad3cc7373d9e9acc1c8515f2ba0b754ba6028ea,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000126,11a1bc8c2fbc990c93b0cde8ee44fa87b2a6b247fbb9553783978ebd85f2bef5,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000127,d0d8cada9087d8aa9dec91b11f272743cf3cb4fde47f98158d823593d583112d,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000128,507aaf7481e3df025155c3c82bf028dfdb7568b0e4dc9de2e1262248779c2e77,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000129,5be8e14294ff4fcea68ac67059167cc641b911c90a1a6eedf13f64dfeeff042e,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000130,ea2531161af1adb352a149202904d0c895f3f96d337b46f806514270637a6324,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000131,7545b3297e7ba03d6c1b7aca96399bcffa93de6cbe7c39fc63d0bdc30226809b,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000132,4d6a1b8457f3cd72137ca57392f913b0440cd92905df2cdab78b7a19e4aeef5c,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000133,5dabf457c0979a7968c42a400e12a1db281949ee759662e72d516c01e4f7b559,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000134,7e867f3a5cd6d83aaa7ce8250d2964249f60f866d30f2f3e661fca8d47fc107d,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000135,324b916c02c5b32ff0dc8ea575b196863854ce9326ea8aea0172a7f48e498566,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000136,163883edaabbe743a0d73595070576532a9a0cbc9304f26f891d58204f268e04,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000137,23198a3aa22bc2071b022f35a86d15cdb947369795ffb63216a61ca07fe2993b,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000138,10f30c66d33e8dec9922c402fb53139c06b161676ead06237ce6a5fe58000ac0,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000139,bce7e5692ba1586951dc6b17cceac87ac43a3d3b3692639e472a974c478b1501,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000140,c9833e9a6e0e24556211eb8841cd79ebcb3a161a2bc2eafbf9fb54bfe2a767c6,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000141,98e33f7d3feab7488abeec53c9425deb53d8a055d53006341fc234c25f5b6ab8,model-reviewed,2026-09-05,model,PromptHint migration reviewed: cook noun/verb and over location/finished receive minimal front-side disambiguation; all other PromptHint values remain blank and prior release-visible content is unchanged.
klose,4,KV000142,7576b5b44676edac9d0ea2c8ac13cf26ce0fae9b8d93f8d320f17e6d6c90fff2,pending,,,release-visible content changed after previous review; explicit re-review required
