SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile,CandidateClass,CandidateNoteIDs,CandidateWords,CandidateSenses,AutoDecision,NeedsSenseReview,ReviewReason
beijing_start1|g1-lower|r045|rabbit,beijing_start1,1年级下,1,下,45,rabbit,rabbit,[ˈræbɪt],[ˈræbɪt],"n. 兔子,野兔 vt. 让...见鬼去吧 vi. 猎兔",北京版一年级起点一年级下.xlsx,exact-single,KV000245,rabbit,兔子,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g1-lower|r046|kitten,beijing_start1,1年级下,1,下,46,kitten,kitten,[ˈkɪt(ə)n],[ˈkɪt(ə)n],n. 小猫;小动物 vi. 产小猫,北京版一年级起点一年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g1-lower|r047|map,beijing_start1,1年级下,1,下,47,map,map,[mæp],[mæp],vt. 映射;计划;绘制地图;确定基因在染色体中的位置 n. 地图;示意图;染色体图 vi. 基因被安置,北京版一年级起点一年级下.xlsx,exact-single,KV000681,map,地图,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g1-lower|r048|flag,beijing_start1,1年级下,1,下,48,flag,flag,[flæɡ],[flæɡ],n. 标志;旗子 vt. 标记;插旗 vi. 标记;衰退;枯萎,北京版一年级起点一年级下.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g1-lower|r049|desk,beijing_start1,1年级下,1,下,49,desk,desk,[desk],[desk],n. 办公桌;服务台;编辑部;(美)讲道台;乐谱架 adj. 书桌的;桌上用的;伏案做的,北京版一年级起点一年级下.xlsx,exact-single,KV000055,desk,课桌；书桌,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r002|what,beijing_start1,2年级上,2,上,2,what,what,[wɒt],[wʌt],"pron. 什么;多么;多少 adv. 到什么程度,在哪一方面 adj. 什么;多么;何等 int. 什么;多么",北京版一年级起点二年级上.xlsx,exact-single,KV000023,what,什么,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r003|day,beijing_start1,2年级上,2,上,3,day,day,[deɪ],[deɪ],n. 一天;时期;白昼 adj. 日间的;逐日的 adv. 每天;经常在白天地,北京版一年级起点二年级上.xlsx,exact-single,KV000373,day,天；一天,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r004|it,beijing_start1,2年级上,2,上,4,it,it,[ɪt],[ɪt],abbr. 信息技术information technology abbr. 意大利Italy;意大利的Italian,北京版一年级起点二年级上.xlsx,exact-single,KV000024,it,它,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r005|tuesday,beijing_start1,2年级上,2,上,5,Tuesday,tuesday,[ˈtjuːzdeɪ],[ˈtuːzdeɪ],n. 星期二,北京版一年级起点二年级上.xlsx,exact-single,KV000202,Tuesday,星期二,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r006|i,beijing_start1,2年级上,2,上,6,I,i,[aɪ],[aɪ],n. 碘元素;英语字母I pron. 我,北京版一年级起点二年级上.xlsx,exact-single,KV000006,I,我,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r007|wednesday,beijing_start1,2年级上,2,上,7,Wednesday,wednesday,[ˈwenzdeɪ],[ˈwenzdeɪ],n. 星期三,北京版一年级起点二年级上.xlsx,exact-single,KV000203,Wednesday,星期三,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r008|go,beijing_start1,2年级上,2,上,8,go,go,[ɡəʊ],[ɡoʊ],n. 去;进行;尝试 vi. 走;达到;运转;趋于 vt. 忍受;出产;以...打赌 [复数 goes 第三人称单数 goes 过去式 went 过去分词 gone 现在分词 going],北京版一年级起点二年级上.xlsx,exact-single,KV000133,go,去,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r009|on,beijing_start1,2年级上,2,上,9,on,on,[ɒn],[ɑːn],"adv. 向前地;作用中,行动中;继续着 prep. 向,朝......;关于;在......之上;在......时候 adj. 开着的;发生着的,正在进行中",北京版一年级起点二年级上.xlsx,exact-single,KV000057,on,在……上面,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r010|are,beijing_start1,2年级上,2,上,10,are,are,[ɑ:(r)],[ər; ɑːr; er],v. 是(be的第二人称单复数现在式) n. 公亩,北京版一年级起点二年级上.xlsx,exact-single,KV000037,are,是,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r011|in,beijing_start1,2年级上,2,上,11,in,in,[ɪn],[ɪn],prep. 按照(表示方式);从事于;在...之内 n. 执政者;门路;知情者 adj. 在里面的;时髦的 adv. 进入;当选;(服装等)时髦;在屋里,北京版一年级起点二年级上.xlsx,exact-single,KV000059,in,在……里面,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r012|a,beijing_start1,2年级上,2,上,12,a,a,[ə],[ə; eɪ],n. 字母A;第一流的;学业成绩达最高标准的评价符号 abbr. [物]安(ampere),北京版一年级起点二年级上.xlsx,exact-single,KV000008,a,一；一个,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r013|week,beijing_start1,2年级上,2,上,13,week,week,[wiːk],[wiːk],"n. 周,星期",北京版一年级起点二年级上.xlsx,exact-single,KV000263,week,星期；周,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r014|do,beijing_start1,2年级上,2,上,14,do,do,[duː; də; du; dəʊ],[duː; də; du; doʊ],"vi. 行,足够;生长 n. 要求;规定;C大调音阶中的第一音 v. 做;干;学习;研究;进行;完成;解答;整理;算出;引起;行过 aux. 助动词(构成疑问句和否定句);(代替动词);(用于加强语气) n. (口语)事件;(主英国口语)诈骗;(主英国、新西兰口语)宴会;(口语)必须做到的事情",北京版一年级起点二年级上.xlsx,exact-single,KV000049,do,助动词（用于疑问句）,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r015|you,beijing_start1,2年级上,2,上,15,you,you,[ju],[juː; jə],pron. 你;你们,北京版一年级起点二年级上.xlsx,exact-single,KV000050,you,你；你们,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r016|park,beijing_start1,2年级上,2,上,16,park,park,[pɑːk],[pɑːrk],n. 公园;[交] 停车场 vt. 停放;放置;寄存 vi. 停放车辆,北京版一年级起点二年级上.xlsx,exact-single,KV000131,park,公园,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r017|class,beijing_start1,2年级上,2,上,17,class,class,[klɑːs],[klæs],"n. 阶级;班级;种类;班;等级 adj. 极好的;很好的,优秀的,出色的 vt. 分类;把...分等级;把...归入某等级,把...看作(或分类、归类);把...编入某一班级 vi. 属于...类(或等级),被列为某类(或某级)",北京版一年级起点二年级上.xlsx,exact-single,KV000211,class,班；班级,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r018|we,beijing_start1,2年级上,2,上,18,we,we,[wi; wiː],[wi],"pron. 我们(主格);笔者,本人(作者或演讲人使用);朕,寡人",北京版一年级起点二年级上.xlsx,exact-single,KV000290,we,我们,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r019|to,beijing_start1,2年级上,2,上,19,to,to,[tə],[tə; tu; tuː],prep. 到;向;(表示时间、方向)朝...方向 adv. 向前;(门等)关上,北京版一年级起点二年级上.xlsx,exact-single,KV000134,to,到；向；去,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r020|the,beijing_start1,2年级上,2,上,20,the,the,[ðə],[ðə; ði; ðiː],"art. 这;那 adv. 更加(用于比较级,最高级前)",北京版一年级起点二年级上.xlsx,exact-single,KV000061,the,这；那（定冠词）,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r021|sunday,beijing_start1,2年级上,2,上,21,Sunday,sunday,[ˈsʌndeɪ],[ˈsʌndeɪ],n. 星期日;礼拜日,北京版一年级起点二年级上.xlsx,exact-single,KV000200,Sunday,星期日,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r022|zoo,beijing_start1,2年级上,2,上,22,zoo,zoo,[zuː],[zuː],n. 动物园; <美俚>(铁路货车的最后一节)守车; <美俚>核粒子园,北京版一年级起点二年级上.xlsx,exact-single,KV000128,zoo,动物园,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r023|saturday,beijing_start1,2年级上,2,上,23,Saturday,saturday,[ˈsætədeɪ],[ˈsætərdeɪ],n. 星期六,北京版一年级起点二年级上.xlsx,exact-single,KV000206,Saturday,星期六,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r024|film,beijing_start1,2年级上,2,上,24,film,film,[fɪlm],[fɪlm],n. 电影;薄膜;胶卷;轻烟 vt. 在...上覆以薄膜;把...拍成电影 vi. 摄制电影;生薄膜;变得朦胧,北京版一年级起点二年级上.xlsx,exact-single,KV000390,film,电影,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r025|grandma,beijing_start1,2年级上,2,上,25,grandma,grandma,[ˈɡrænmɑː],[ˈɡrænmɑː],n. 奶奶;外婆,北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g2-upper|r026|grandmother,beijing_start1,2年级上,2,上,26,grandmother,grandmother,[ˈɡrænmʌðə(r)],[ˈɡrænmʌðər],n. 祖母;女祖先 vt. 当...的祖母 vi. 当祖母,北京版一年级起点二年级上.xlsx,exact-single,KV000103,grandmother,奶奶；外婆,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r027|grandpa,beijing_start1,2年级上,2,上,27,grandpa,grandpa,[ˈɡrænpɑː],[ˈɡrænpɑː],n. 爷爷;外公,北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g2-upper|r028|grandfather,beijing_start1,2年级上,2,上,28,grandfather,grandfather,[ˈɡrænfɑːðə(r)],[ˈɡrænfɑːðər],n. 祖父;始祖 vt. 不受新规定限制,北京版一年级起点二年级上.xlsx,exact-single,KV000104,grandfather,爷爷；外公,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r029|or,beijing_start1,2年级上,2,上,29,or,or,[ɔː(r)],[ɔːr],"conj. 或,或者;还是",北京版一年级起点二年级上.xlsx,exact-single,KV000118,or,或者,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r030|is,beijing_start1,2年级上,2,上,30,is,is,[ɪz],[ɪz],v. 是(be的三单形式) n. 存在,北京版一年级起点二年级上.xlsx,exact-single,KV000016,is,是,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r031|eleven,beijing_start1,2年级上,2,上,31,eleven,eleven,[ɪˈlev(ə)n],[ɪˈlevn],num. 十一;十一个 n. 十一;十一个 adj. 十一的;十一个的,北京版一年级起点二年级上.xlsx,exact-single,KV000179,eleven,十一；十一个,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r032|his,beijing_start1,2年级上,2,上,32,his,his,[hɪz],[hɪz; ɪz],pron. 他的,北京版一年级起点二年级上.xlsx,exact-single,KV000115,his,他的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r033|her,beijing_start1,2年级上,2,上,33,her,her,[hə(r)],[hər; ɜːr; ər; hɜːr],pron. 她(she的宾格);她的(she的所有格);她(指某个国家;一艘船),北京版一年级起点二年级上.xlsx,exact-single,KV000117,her,她的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r034|how many,beijing_start1,2年级上,2,上,34,how many,how many,,,na. 多少,北京版一年级起点二年级上.xlsx,morphology-or-phrase,KV000008|KV000009|KV000035|KV000036|KV000112|KV000881,a|an|how|many|man|any,一；一个|一；一个|怎样；多少|许多；多少（how many）|男人|任何的；任一的,identity-review,yes,Only morphology/phrase-related candidates found; never auto-merge.
beijing_start1|g2-upper|r035|pig,beijing_start1,2年级上,2,上,35,pig,pig,[pɪɡ],[pɪɡ],"n. 猪;猪肉 vi. 生小猪;像猪一样过活 n. 警察(俚语,带有攻击性)",北京版一年级起点二年级上.xlsx,exact-single,KV000547,pig,猪,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r036|your,beijing_start1,2年级上,2,上,36,your,your,[jɔː(r); jə(r)],[jʊr; jər],"pron. 你的,你们的",北京版一年级起点二年级上.xlsx,exact-single,KV000098,your,你的；你们的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r037|sixteen,beijing_start1,2年级上,2,上,37,sixteen,sixteen,[ˌsɪksˈtiːn],[ˌsɪksˈtiːn],"num. 十六 adj. 十六的,十六个的",北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g2-upper|r038|my,beijing_start1,2年级上,2,上,38,my,my,[maɪ],[maɪ],pron. 我的 int. 哎呀(表示惊奇等);喔唷,北京版一年级起点二年级上.xlsx,exact-single,KV000017,my,我的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r039|cow,beijing_start1,2年级上,2,上,39,cow,cow,[kaʊ],[kaʊ],"n. 奶牛,母牛;母兽 vt. 威胁,恐吓",北京版一年级起点二年级上.xlsx,exact-single,KV000546,cow,奶牛；母牛,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r040|nineteen,beijing_start1,2年级上,2,上,40,nineteen,nineteen,[ˌnaɪnˈtiːn],[ˌnaɪnˈtiːn],num. 十九,北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g2-upper|r041|our,beijing_start1,2年级上,2,上,41,our,our,[ɑː(r)],[ɑːr],pron. 我们的,北京版一年级起点二年级上.xlsx,exact-single,KV000300,our,我们的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r042|two,beijing_start1,2年级上,2,上,42,two,two,[tuː],[tuː],num. 二 n. 两个 adj. 两个的,北京版一年级起点二年级上.xlsx,exact-single,KV000026,two,二；两个,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r043|three,beijing_start1,2年级上,2,上,43,three,three,[θriː],[θriː],"num. 三 n. 三,三个 adj. 三的,三个的",北京版一年级起点二年级上.xlsx,exact-single,KV000027,three,三；三个,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r044|after,beijing_start1,2年级上,2,上,44,after,after,[ˈɑːftə(r)],[ˈæftər],"conj. 在......之后 prep. 在......之后 adj. 以后的 adv. 后来,以后",北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g2-upper|r045|elephant,beijing_start1,2年级上,2,上,45,elephant,elephant,[ˈelɪfənt],[ˈelɪfənt],n. 象;大号图画纸,北京版一年级起点二年级上.xlsx,exact-single,KV000543,elephant,大象,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r046|yes,beijing_start1,2年级上,2,上,46,yes,yes,[jes],[jes],"n. 是(表示肯定) adv. 是, 是的",北京版一年级起点二年级上.xlsx,exact-single,KV000052,yes,是的；对,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r047|four,beijing_start1,2年级上,2,上,47,four,four,[fɔː(r)],[fɔːr],num. 四;四个 adj. 四的;四个的,北京版一年级起点二年级上.xlsx,exact-single,KV000028,four,四；四个,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g2-upper|r048|baby,beijing_start1,2年级上,2,上,48,baby,baby,[ˈbeɪbi],[ˈbeɪbi],"n. 婴儿,婴孩;孩子气的人 adj. 婴儿的;幼小的 vt. 纵容,娇纵;把......当婴儿般对待",北京版一年级起点二年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
