NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000812,read,read,,[riːd],[riːd],阅读,I read books after school.,我放学后读书。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000813,play,play,,[pleɪ],[pleɪ],玩耍,The children play in the park.,孩子们在公园里玩。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000814,game,game,,[ɡeɪm],[ɡeɪm],游戏,This game is fun.,这个游戏很有趣。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000815,football,football,,[ˈfʊtbɔːl],[ˈfʊtbɔːl],足球运动,We play football after school.,我们放学后踢足球。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000816,over,over,位置,[ˈəʊvə(r)],[ˈoʊvər],在……的远端（或对面）,The park is over there.,公园在那边。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000817,bus stop,bus stop,,[ˈbʌs stɒp],[ˈbʌs stɑːp],公共汽车站,The bus stop is near our school.,公共汽车站在我们学校附近。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000818,sport,sport,,[spɔːt],[spɔːrt],体育运动,Football is my favourite sport.,足球是我最喜欢的运动。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000819,walk,walk,,[wɔːk],[wɔːk],散步；行走,I walk to school every day.,我每天步行去上学。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000820,community,community,,[kəˈmjuːnəti],[kəˈmjuːnəti],社区,There is a park in our community.,我们的社区里有一个公园。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000821,photo,photo,,[ˈfəʊtəʊ],[ˈfoʊtoʊ],照片,This is a photo of my family.,这是一张我的全家福。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000822,firefighter,firefighter,,[ˈfaɪəˌfaɪtə(r)],[ˈfaɪərˌfaɪtər],消防队员,A firefighter helps people.,消防队员帮助人们。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000823,driver,driver,,[ˈdraɪvə(r)],[ˈdraɪvər],司机,My uncle is a driver.,我叔叔是一名司机。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000824,cleaner,cleaner,,[ˈkliːnə(r)],[ˈkliːnər],清洁工,She is a cleaner at our school.,她是我们学校的一名清洁工。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000825,delivery worker,delivery worker,,[dɪˈlɪvəri ˌwɜːkə(r)],[dɪˈlɪvəri ˌwɜːrkər],快递员,The delivery worker is at the door.,快递员在门口。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000826,now,now,,[naʊ],[naʊ],现在,I am doing my homework now.,我现在正在做家庭作业。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000827,tell,tell,,[tel],[tel],讲述；告诉,Please tell me your name.,请告诉我你的名字。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000828,Ms,Ms,,[mɪz],[mɪz],女士,Ms Li is our teacher.,李女士是我们的老师。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000829,rain,rain,,[reɪn],[reɪn],下雨；雨,There is a lot of rain today.,今天雨很多。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000830,closed,closed,,[kləʊzd],[kloʊzd],关闭的,The shop is closed today.,这家商店今天关门。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000831,fly,fly,,[flaɪ],[flaɪ],操纵（飞行器等）；飞,I can fly a kite.,我会放风筝。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000832,kite,kite,,[kaɪt],[kaɪt],风筝,My kite is red.,我的风筝是红色的。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000833,snowman,snowman,,[ˈsnəʊmæn],[ˈsnoʊmæn],雪人,We make a snowman in winter.,我们冬天堆雪人。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000834,whose,whose,,[huːz],[huːz],谁的,Whose book is this?,这是谁的书？,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000835,mine,mine,,[maɪn],[maɪn],我的,This book is mine.,这本书是我的。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000836,which,which,,[wɪtʃ],[wɪtʃ],哪一个；哪一些,Which book do you like?,你喜欢哪一本书？,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000837,get together,get together,,[ɡet təˈɡeðə(r)],[ɡet təˈɡeðər],聚会,Our family gets together on Sunday.,我们一家星期日聚会。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000838,leaf,leaf,,[liːf],[liːf],叶（复数 leaves）,This leaf is red.,这片叶子是红色的。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000839,then,then,,[ðen],[ðen],然后；那时,I do my homework and then I play.,我先做家庭作业，然后玩。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000840,hurry up,hurry up,,[ˌhʌri ˈʌp],[ˌhɜːri ˈʌp],快点；赶快,Hurry up! We are late.,快点！我们迟到了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000841,ready,ready,,[ˈredi],[ˈredi],准备好,I am ready for school.,我准备好去上学了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000842,rule,rule,,[ruːl],[ruːl],规则；规章,This is a school rule.,这是一条校规。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000843,turn off,turn off,,[ˌtɜːn ˈɒf],[ˌtɜːrn ˈɔːf],关掉,Please turn off the light.,请把灯关掉。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000844,tidy,tidy,,[ˈtaɪdi],[ˈtaɪdi],整洁的；整齐的；使整洁；整理,My desk is tidy.,我的书桌很整洁。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000845,window,window,,[ˈwɪndəʊ],[ˈwɪndoʊ],窗,Please open the window.,请打开窗户。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000846,understand,understand,,[ˌʌndəˈstænd],[ˌʌndərˈstænd],懂；理解,I understand this word.,我理解这个单词。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000847,wall,wall,,[wɔːl],[wɔːl],墙；壁,There is a picture on the wall.,墙上有一幅画。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000848,newspaper,newspaper,,[ˈnjuːzpeɪpə(r)],[ˈnuːzpeɪpər],报纸,My grandpa reads the newspaper.,我爷爷看报纸。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000849,hand out,hand out,,[ˌhænd ˈaʊt],[ˌhænd ˈaʊt],分发,Please hand out the books.,请把书分发下去。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000850,workbook,workbook,,[ˈwɜːkbʊk],[ˈwɜːrkbʊk],练习册；作业本,Open your workbook please.,请打开你的练习册。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000851,watch,watch,,[wɒtʃ],[wɑːtʃ],看,I watch TV after school.,我放学后看电视。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000852,TV,TV,,[ˌtiː ˈviː],[ˌtiː ˈviː],电视,We watch TV in the living room.,我们在客厅看电视。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000853,homework,homework,,[ˈhəʊmwɜːk],[ˈhoʊmwɜːrk],家庭作业,I do my homework after school.,我放学后做家庭作业。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000854,word,word,,[wɜːd],[wɜːrd],言语；单词；字,I know this word.,我认识这个单词。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000855,wash,wash,,[wɒʃ],[wɑːʃ],洗,I wash my hands before dinner.,我晚饭前洗手。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000856,loud,loud,,[laʊd],[laʊd],说话太大声的；吵闹的,The music is too loud.,音乐声音太大了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000857,sleep,sleep,,[sliːp],[sliːp],睡觉,I sleep in my bedroom.,我在我的卧室睡觉。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000858,think,think,,[θɪŋk],[θɪŋk],想；思考,I think this book is good.,我觉得这本书很好。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000859,work,work,,[wɜːk],[wɜːrk],做（某事）；工作,My parents work hard.,我的父母努力工作。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000860,hard,hard,,[hɑːd],[hɑːrd],努力地；费力地,She works hard every day.,她每天都努力工作。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000861,follow,follow,,[ˈfɒləʊ],[ˈfɑːloʊ],听从；遵循,Please follow this rule.,请遵守这条规则。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000862,feel,feel,,[fiːl],[fiːl],觉得；感到,I feel tired today.,我今天觉得很累。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000863,over,over,结束,[ˈəʊvə(r)],[ˈoʊvər],结束（的）,Class is over.,下课了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000864,kid,kid,,[kɪd],[kɪd],小孩,That kid is my friend.,那个小孩是我的朋友。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000865,dinner,dinner,,[ˈdɪnə(r)],[ˈdɪnər],正餐,We have dinner at six.,我们六点吃晚饭。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000866,lunch,lunch,,[lʌntʃ],[lʌntʃ],午餐,I have lunch at school.,我在学校吃午餐。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000867,minute,minute,,[ˈmɪnɪt],[ˈmɪnɪt],分钟,Wait a minute please.,请等一分钟。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000868,pair,pair,,[peə(r)],[per],一条，一副,This pair of trousers is new.,这条裤子是新的。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000869,clothes,clothes,,[kləʊðz],[kloʊðz],衣服；服装,These clothes are mine.,这些衣服是我的。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000870,those,those,,[ðəʊz],[ðoʊz],那些,Those are my shoes.,那些是我的鞋。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000871,expensive,expensive,,[ɪkˈspensɪv],[ɪkˈspensɪv],昂贵的；价格高的,This jacket is too expensive.,这件夹克太贵了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000872,take,take,,[teɪk],[teɪk],买下,I will take this jacket.,我要买这件夹克。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000873,cheap,cheap,,[tʃiːp],[tʃiːp],便宜的,These shoes are cheap.,这些鞋很便宜。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000874,hat,hat,,[hæt],[hæt],帽子,This hat is too big.,这顶帽子太大了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000875,sunglasses,sunglasses,,[ˈsʌnɡlɑːsɪz],[ˈsʌnɡlæsɪz],太阳镜；墨镜,I wear sunglasses in summer.,我夏天戴太阳镜。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000876,free,free,,[friː],[friː],免费的,The water is free.,这水是免费的。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000877,large,large,,[lɑːdʒ],[lɑːrdʒ],大型号的,This T-shirt is too large for me.,这件T恤衫对我来说太大了。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000878,size,size,,[saɪz],[saɪz],尺码；号,What size do you wear?,你穿多大尺码？,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000879,list,list,,[lɪst],[lɪst],清单；目录,I have a shopping list.,我有一张购物清单。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000880,try on,try on,,[ˌtraɪ ˈɒn],[ˌtraɪ ˈɑːn],试穿,Can I try on this coat?,我可以试穿这件外套吗？,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000881,any,any,,[ˈeni],[ˈeni],任何的；任一的,Any colour is OK.,任何颜色都可以。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000882,mouse,mouse,,[maʊs],[maʊs],老鼠,There is a mouse in the kitchen.,厨房里有一只老鼠。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000883,carrot,carrot,,[ˈkærət],[ˈkærət],胡萝卜,This carrot is for the rabbit.,这根胡萝卜是给兔子的。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000884,green bean,green bean,,[ˌɡriːn ˈbiːn],[ˌɡriːn ˈbiːn],青刀豆；四季豆,I like green beans.,我喜欢吃四季豆。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000885,can,can,,[kæn],[kæn],金属罐,There is a can on the table.,桌上有一个金属罐。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000886,a box of,a box of,,[ə ˈbɒks əv],[ə ˈbɑːks əv],一盒，一箱（东西）,I have a box of crayons.,我有一盒蜡笔。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
