NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,LearningOrder,Sources,SourceBooks,Tags
KV000080,fish,fish,,[fɪʃ],[fɪʃ],鱼；鱼肉,We had fish and rice for lunch.,我们午饭吃了鱼和米饭。,4,000723,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::6年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 source::rj_start1::grade::6 source::rj_start1::grade::6::上 stage::third-party-primary
KV000081,chicken,chicken,,[ˈtʃɪkɪn],[ˈtʃɪkɪn],鸡肉,My mother cooked chicken for dinner.,妈妈晚饭做了鸡肉。,4,000195,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000082,egg,egg,,[eɡ],[eɡ],鸡蛋；蛋,I had an egg and some milk for breakfast.,我早饭吃了一个鸡蛋，还喝了些牛奶。,4,000685,rj_start1,rj_start1::1年级下|rj_start1::3年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::third-party-primary
KV000083,hungry,hungry,,[ˈhʌŋɡri],[ˈhʌŋɡri],饿的；饥饿的,I am hungry after school.,放学后我饿了。,4,000296,rj_start1|renjiao_start3,rj_start1::1年级下|renjiao_start3::2024-revision::5年级上,learner::klose::level::4 learner::klose::released learning::klose::grade5-6 scope::klose::grade5-6-current source::renjiao_start3 source::renjiao_start3::edition::2024-revision source::renjiao_start3::grade::5 source::renjiao_start3::grade::5::上 source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::grade5-6-current
KV000084,want,want,,[wɒnt],[wɑːnt],想要,I want to read this book after dinner.,晚饭后我想读这本书。,4,000166,rj_start1,rj_start1::1年级下|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::grade4-current
KV000085,and,and,,[ənd],[ənd; ən; n; ænd],和；并且,I packed a book and a pencil in my bag.,我把一本书和一支铅笔装进包里。,4,000738,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::third-party-primary
KV000086,juice,juice,,[dʒuːs],[dʒuːs],果汁,I usually have orange juice at breakfast.,我早餐通常喝橙汁。,4,000650,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::third-party-primary
KV000087,tea,tea,,[tiː],[tiː],茶,My grandfather has tea after lunch.,我爷爷午饭后喝茶。,4,000301,rj_start1|renjiao_start3,rj_start1::1年级下|renjiao_start3::2024-revision::5年级上,learner::klose::level::4 learner::klose::released learning::klose::grade5-6 scope::klose::grade5-6-current source::renjiao_start3 source::renjiao_start3::edition::2024-revision source::renjiao_start3::grade::5 source::renjiao_start3::grade::5::上 source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::grade5-6-current
KV000088,milk,milk,,[mɪlk],[mɪlk],牛奶,I have milk for breakfast every morning.,我每天早饭都喝牛奶。,4,000639,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::third-party-primary
KV000089,water,water,,[ˈwɔːtə(r)],[ˈwɔːtər],水,I always take some water to school.,我总会带些水去学校。,4,,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::library
KV000090,thirsty,thirsty,,[ˈθɜːsti],[ˈθɜːrsti],口渴的,I am thirsty after PE class.,体育课后我口渴了。,4,000870,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::third-party-primary
KV000091,thanks,thanks,,[θæŋks],[θæŋks],谢谢,Thanks for the water.,谢谢你的水。,4,001047,rj_start1,rj_start1::1年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 stage::third-party-primary
KV000092,shirt,shirt,,[ʃɜːt],[ʃɜːrt],衬衫,I wore a blue shirt to school today.,我今天穿了一件蓝色衬衫去学校。,4,000095,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000093,T-shirt,T-shirt,,[ˈtiː ʃɜːt],[ˈtiː ʃɜːrt],T恤衫,This T-shirt is too small for me now.,这件T恤现在对我来说太小了。,4,000106,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000094,skirt,skirt,,[skɜːt],[skɜːrt],短裙；裙子,She wore a red skirt to the party.,她穿着一条红裙子去参加聚会。,4,000176,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000095,dress,dress,,[dres],[dres],连衣裙,My sister wore a yellow dress to the party.,我妹妹穿着一条黄色连衣裙去参加聚会。,4,000097,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000096,socks,sock,,[sɒk],[sɑːk],短袜,I can't find my blue socks this morning.,今天早上我找不到我的蓝色袜子。,4,000092,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000097,shorts,shorts,,[ʃɔːts],[ʃɔːrts],短裤,I wear shorts when it is hot.,天气热的时候我穿短裤。,4,000174,rj_start1,rj_start1::1年级下|rj_start1::3年级上|rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::grade4-current
KV000098,your,your,,[jɔː(r); jə(r)],[jʊr; jər],你的；你们的,Is this your ruler or mine?,这是你的尺子还是我的？,4,000710,rj_start1,rj_start1::1年级下|rj_start1::3年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::1 source::rj_start1::grade::1::下 source::rj_start1::grade::3 source::rj_start1::grade::3::上 stage::third-party-primary
KV000099,father,father,,[ˈfɑːðə(r)],[ˈfɑːðər],爸爸；父亲,My father usually drives me to school.,我爸爸通常开车送我上学。,4,000633,rj_start1,rj_start1::2年级上|rj_start1::3年级下|rj_start1::4年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 source::rj_start1::grade::4 source::rj_start1::grade::4::上 stage::third-party-primary
KV000100,mother,mother,,[ˈmʌðə(r)],[ˈmʌðər],妈妈；母亲,My mother likes reading after dinner.,我妈妈喜欢晚饭后读书。,4,000641,rj_start1,rj_start1::2年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::third-party-primary
KV000101,brother,brother,,[ˈbrʌðə(r)],[ˈbrʌðər],兄弟；哥哥；弟弟,My brother and I play basketball after school.,我和哥哥（弟弟）放学后打篮球。,4,000637,rj_start1,rj_start1::2年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::third-party-primary
KV000102,sister,sister,,[ˈsɪstə(r)],[ˈsɪstər],姐妹；姐姐；妹妹,My sister is drawing a picture in her room.,我姐姐（妹妹）正在房间里画画。,4,000655,rj_start1,rj_start1::2年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::third-party-primary
KV000103,grandmother,grandmother,,[ˈɡrænmʌðə(r)],[ˈɡrænmʌðər],奶奶；外婆,My grandmother reads with me before bed.,我奶奶（外婆）睡前和我一起读书。,4,000847,rj_start1,rj_start1::2年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::third-party-primary
KV000104,grandfather,grandfather,,[ˈɡrænfɑːðə(r)],[ˈɡrænfɑːðər],爷爷；外公,My grandfather walks in the park every morning.,我爷爷（外公）每天早上在公园散步。,4,000846,rj_start1,rj_start1::2年级上|rj_start1::3年级下,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 source::rj_start1::grade::3 source::rj_start1::grade::3::下 stage::third-party-primary
KV000105,who,who,,[huː],[huː],谁,Who is the boy standing by the door?,站在门边的那个男孩是谁？,4,000785,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 stage::third-party-primary
KV000106,he,he,,[hi; iː; i; hiː],[hi; iː; i; hiː],他,He usually goes to school by bus.,他通常坐公交车上学。,4,000707,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 stage::third-party-primary
KV000107,she,she,,[ʃi],[ʃi; ʃiː],她,She likes reading books after school.,她喜欢放学后读书。,4,000714,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 stage::third-party-primary
KV000108,classmate,classmate,,[ˈklɑːsmeɪt],[ˈklæsmeɪt],同班同学,My classmate and I play basketball after school.,我和同班同学放学后打篮球。,4,000922,rj_start1,rj_start1::2年级上,learner::klose::level::4 learner::klose::released learning::klose::third-party-primary source::rj_start1 source::rj_start1::grade::2 source::rj_start1::grade::2::上 stage::third-party-primary
